player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,pass_yds,return_tds
"Waddle, Jaylen",WR,MIA,NA,6.3,4.3,59,NA,NA,0.2,NA,1,NA,0,0,7.5,NA,NA,FantasySharks,15284,NYJ,0.6,0.1,0,0.1,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cooks, Brandin",WR,DAL,NA,6.5,3.4,39,NA,NA,0.6,NA,1,NA,0,0,7.5,NA,NA,FantasySharks,11674,CIN,0.9,0.4,0,0.1,0,0,0.1,4,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thielen, Adam",WR,CAR,NA,6.8,4.5,52,NA,NA,0.4,NA,1,NA,0,0,7.4,NA,NA,FantasySharks,11938,@PHI,1.2,0.2,0.1,0.1,0,0,0,1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cooper, Amari",WR,BUF,NA,6.4,3.8,50,NA,NA,0.4,NA,0,NA,0,0,7.2,NA,NA,FantasySharks,12175,@LAR,0.6,0.2,0.1,0.1,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shakir, Khalil",WR,BUF,NA,7.7,5.7,62,NA,NA,0.1,NA,1,NA,0,0,7,NA,NA,FantasySharks,15761,@LAR,0.9,0,0.1,0.1,0,0,0,2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Garrett",WR,NYJ,NA,9.1,5.3,54,NA,NA,0.3,NA,0,NA,0,0.1,6.9,NA,NA,FantasySharks,15753,@MIA,1.3,0.1,0,0.1,0,0,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watson, Christian",WR,GBP,NA,4.9,2.9,46,NA,NA,0.3,NA,4,NA,0,0,6.9,NA,NA,FantasySharks,15789,@DET,0.7,0.1,0.1,0,0,0.1,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tucker, Tre",WR,LVR,NA,5.9,3.6,47,NA,NA,0.2,NA,4,NA,0.1,0,6.8,NA,NA,FantasySharks,16287,@TBB,0.6,0,0,0,0,0,0.1,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnston, Quentin",WR,LAC,NA,5.7,2.9,41,NA,NA,0.4,NA,1,NA,0,0,6.7,NA,NA,FantasySharks,16188,@KCC,0.6,0.1,0.1,0.2,0,0,0.1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Worthy, Xavier",WR,KCC,NA,5.7,3.2,39,NA,NA,0.3,NA,3,NA,0.1,0,6.7,NA,NA,FantasySharks,16620,LAC,0.7,0.1,0.1,0,0,0,0.1,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen, Keenan",WR,CHI,NA,7.8,4.2,43,NA,NA,0.4,NA,0,NA,0,0,6.7,NA,NA,FantasySharks,11222,@SFO,1.1,0.3,0,0,0.1,0,0,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Jameson",WR,DET,NA,4.3,2.7,43,NA,NA,0.3,NA,4,NA,0,0,6.6,NA,NA,FantasySharks,15756,GBP,0.6,0.1,0,0,0.1,0,0.1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Demarcus",WR,LAR,NA,4.2,2.2,33,NA,NA,0.5,NA,0,NA,0,0,6.4,NA,NA,FantasySharks,12785,BUF,0.9,0.3,0.1,0.1,0.1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, DeVonta",WR,PHI,NA,5,3.5,45,NA,NA,0.3,NA,0,NA,0,0,6.3,NA,NA,FantasySharks,15282,CAR,0.4,0.1,0,0.1,0,0.1,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Doubs, Romeo",WR,GBP,NA,5.7,3.3,45,NA,NA,0.3,NA,0,NA,0,0,6.1,NA,NA,FantasySharks,15779,@DET,0.8,0.1,0.1,0.1,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tolbert, Jalen",WR,DAL,NA,5.9,3.3,39,NA,NA,0.4,NA,0,NA,0,0,6.1,NA,NA,FantasySharks,15788,CIN,0.7,0.3,0.1,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austin III, Calvin",WR,PIT,NA,3.9,2.1,34,NA,NA,0.3,NA,1,NA,0,0,5.7,NA,NA,FantasySharks,15777,CLE,0.3,0,0,0.3,0,0,0.1,0.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Palmer, Joshua",WR,LAC,NA,5.5,3,46,NA,NA,0.1,NA,0,NA,0,0,5.4,NA,NA,FantasySharks,15319,@KCC,0.8,0,0,0.1,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slayton, Darius",WR,NYG,NA,5.5,3.1,44,NA,NA,0.1,NA,1,NA,0,0,5.3,NA,NA,FantasySharks,14122,NOS,0.4,0,0,0,0,0,0.1,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lockett, Tyler",WR,SEA,NA,5.7,3.4,41,NA,NA,0.2,NA,0,NA,0,0,5.2,NA,NA,FantasySharks,12187,@ARI,0.6,0.1,0,0,0.1,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Michael",WR,ARI,NA,5.2,3.3,38,NA,NA,0.2,NA,1,NA,0,0.1,5.2,NA,NA,FantasySharks,16206,SEA,0.7,0.1,0.1,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iosivas, Andrei",WR,CIN,NA,4.1,2.1,26,NA,NA,0.4,NA,0.1,NA,0,0,5.1,NA,NA,FantasySharks,16207,@DAL,0.9,0.3,0.1,0,0,0,0,0.1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coleman, Keon",WR,BUF,NA,4.5,2.7,38,NA,NA,0.2,NA,0.1,NA,0,0,5.1,NA,NA,FantasySharks,16617,@LAR,0.9,0.1,0,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Wan'Dale",WR,NYG,NA,7.4,5.1,39,NA,NA,0.2,NA,2,NA,0,0,5,NA,NA,FantasySharks,15757,NOS,0.8,0.1,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington, Parker",WR,JAC,NA,5.1,2.7,37,NA,NA,0.2,NA,0,NA,0,0.1,4.9,NA,NA,FantasySharks,16192,@TEN,0.7,0,0.1,0,0,0,0,2,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Legette, Xavier",WR,CAR,NA,5.1,3,33,NA,NA,0.2,NA,1,NA,0,0,4.9,NA,NA,FantasySharks,16639,@PHI,0.9,0.2,0,0,0,0,0,5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Elijah",WR,CLE,NA,6.9,4.2,41,NA,NA,0.1,NA,0.1,NA,0,0,4.9,NA,NA,FantasySharks,15288,@PIT,0.6,0,0,0,0.1,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McCloud, Ray-Ray",WR,ATL,NA,5,3.5,36,NA,NA,0.1,NA,4,NA,0,0.1,4.5,NA,NA,FantasySharks,13641,@MIN,0.3,0,0.1,0,0,0,0,26,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wicks, Dontayvion",WR,GBP,NA,4.2,2,27,NA,NA,0.3,NA,0,NA,0,0,4.4,NA,NA,FantasySharks,16195,@DET,0.6,0,0.1,0,0.1,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nailor, Jalen",WR,MIN,NA,3.1,1.7,23,NA,NA,0.4,NA,-0.1,NA,0,0,4.4,NA,NA,FantasySharks,15786,ATL,0.6,0.3,0,0.1,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMillan, Jalen",WR,TBB,NA,5.5,3,31,NA,NA,0.1,NA,3,NA,0,0,4.3,NA,NA,FantasySharks,16628,LVR,0.7,0.1,0,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turpin, KaVontae",WR,DAL,NA,3.2,2.1,29,NA,NA,0.2,NA,2,NA,0,0,4,NA,NA,FantasySharks,15981,CIN,0.5,0,0,0,0,0,0.1,59,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tillman, Cedric",WR,CLE,NA,5.6,2.9,35,NA,NA,0.1,NA,0.1,NA,0,0.2,4,NA,NA,FantasySharks,16191,@PIT,0.6,0,0.1,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hollins, Mack",WR,BUF,NA,3.3,1.6,16,NA,NA,0.4,NA,0,NA,0,0,4,NA,NA,FantasySharks,13289,@LAR,0.5,0.3,0.1,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valdes-Scantling, Marquez",WR,NOS,NA,2.3,1.4,22,NA,NA,0.3,NA,0,NA,0,0,3.8,NA,NA,FantasySharks,13793,@NYG,0.1,0,0,0.2,0,0,0.1,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Cedrick",WR,NOS,NA,3.5,2.3,32,NA,NA,0.1,NA,0,NA,0,0,3.8,NA,NA,FantasySharks,13652,@NYG,0.2,0,0,0,0,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Odunze, Rome",WR,CHI,NA,5.5,2.8,35,NA,NA,0,NA,1,NA,0,0,3.8,NA,NA,FantasySharks,16616,@SFO,0.7,0,0,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shepard, Sterling",WR,TBB,NA,4.8,2.7,25,NA,NA,0.1,NA,4,NA,0,0,3.8,NA,NA,FantasySharks,12658,LVR,0.9,0.1,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Atwell, Tutu",WR,LAR,NA,3.9,2.3,29,NA,NA,0.1,NA,0,NA,0,0,3.5,NA,NA,FantasySharks,15301,BUF,0.3,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watson, Justin",WR,KCC,NA,3,2,25,NA,NA,0.2,NA,1,NA,0,0,3.5,NA,NA,FantasySharks,13776,LAC,0.4,0.1,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Means, Bub",WR,NOS,NA,3.4,2.1,27,NA,NA,0.1,NA,1,NA,0,0,3.2,NA,NA,FantasySharks,16751,@NYG,0.2,0,0.1,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turner, DJ",WR,LVR,NA,3.7,2,20,NA,NA,0.1,NA,3,NA,0.1,0,3.2,NA,NA,FantasySharks,15995,@TBB,0.5,0,0.1,0,0,0,0,9,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boyd, Tyler",WR,TEN,NA,4.3,3,31,NA,NA,0,NA,0,NA,0,0,3.2,NA,NA,FantasySharks,12650,JAC,0.4,0,0,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jefferson, Van",WR,PIT,NA,3.7,1.9,25,NA,NA,0.1,NA,0,NA,0,0,3.1,NA,NA,FantasySharks,14858,CLE,0.5,0.1,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Irwin, Trenton",WR,CIN,NA,2.6,1.9,23,NA,NA,0.1,NA,0,NA,0,0,3,NA,NA,FantasySharks,14551,@DAL,0.5,0.1,0,0,0.1,0,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hodge, KhaDarel",WR,ATL,NA,2,1.4,24,NA,NA,0.1,NA,0,NA,0,0,3,NA,NA,FantasySharks,13963,@MIN,0,0,0,0,0,0.1,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lazard, Allen",WR,NYJ,NA,2.8,1.7,19,NA,NA,0.2,NA,0,NA,0,0,2.9,NA,NA,FantasySharks,13632,@MIA,0.5,0.1,0.1,0,0,0,0,6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coker, Jalen",WR,CAR,NA,3.9,2.2,26,NA,NA,0.1,NA,1,NA,0,0,2.9,NA,NA,FantasySharks,16809,@PHI,0.4,0,0,0,0,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heath, Malik",WR,GBP,NA,2,1.7,13,NA,NA,0.2,NA,0,NA,0,0,2.7,NA,NA,FantasySharks,16413,@DET,0.4,0.2,0,0,0,0,0,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dortch, Greg",WR,ARI,NA,3.7,2,17,NA,NA,0.1,NA,1,NA,0,0.1,2.4,NA,NA,FantasySharks,14108,SEA,0.4,0.1,0,0,0,0,0,15,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Beckham, Odell",WR,MIA,NA,3,1.6,20,NA,NA,0.1,NA,0,NA,0,0,2.3,NA,NA,FantasySharks,11679,NYJ,0.4,0,0,0,0,0,0,5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Patrick, Tim",WR,DET,NA,1.8,1.5,22,NA,NA,0,NA,0,NA,0,0,2.2,NA,NA,FantasySharks,13377,GBP,0.3,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pearsall, Ricky",WR,SFO,NA,2.9,1.4,18,NA,NA,0,NA,1,NA,0,0,2.1,NA,NA,FantasySharks,16622,CHI,0.3,0,0,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Samuel, Curtis",WR,BUF,NA,3.3,1.8,17,NA,NA,0,NA,2,NA,0,0,2,NA,NA,FantasySharks,13157,@LAR,0.3,0,0,0,0,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, David",WR,CAR,NA,2.8,1.6,16,NA,NA,0.1,NA,0,NA,0,0,1.9,NA,NA,FantasySharks,13348,@PHI,0.5,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Tim",WR,JAC,NA,3.7,2,20,NA,NA,0,NA,0.1,NA,0,0.1,1.9,NA,NA,FantasySharks,16005,@TEN,0.6,0,0,0,0,0,0,12,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Palmer, Trey",WR,TBB,NA,2.3,1.2,14,NA,NA,0.1,NA,1,NA,0,0,1.9,NA,NA,FantasySharks,16199,LVR,0.2,0,0.1,0,0,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sherfield, Trent",WR,MIN,NA,1.3,0.8,8,NA,NA,0.2,NA,0,NA,0,0,1.8,NA,NA,FantasySharks,13893,ATL,0.2,0,0.1,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Melton, Bo",WR,GBP,NA,2.3,1.1,13,NA,NA,0,NA,4,NA,0,0,1.7,NA,NA,FantasySharks,15785,@DET,0.2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Mike",WR,PIT,NA,1.9,0.8,12,NA,NA,0.1,NA,0,NA,0,0,1.6,NA,NA,FantasySharks,13154,CLE,0.3,0,0,0,0.1,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chark, D.J.",WR,LAC,NA,2.5,1.4,14,NA,NA,0,NA,2,NA,0,0.1,1.6,NA,NA,FantasySharks,13668,@KCC,0.3,0,0,0,0,0,0,17,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dotson, Jahan",WR,PHI,NA,2,1.1,13,NA,NA,0.1,NA,0,NA,0,0,1.6,NA,NA,FantasySharks,15755,CAR,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Zay",WR,ARI,NA,3.8,2,16,NA,NA,0,NA,0,NA,0,0,1.6,NA,NA,FantasySharks,13176,SEA,0.4,0,0,0,0,0,0,2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Tyler",WR,LAR,NA,2.2,1.4,14,NA,NA,0,NA,0,NA,0,0,1.5,NA,NA,FantasySharks,14864,BUF,0.6,0,0,0,0,0,0,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hyatt, Jalin",WR,NYG,NA,2.8,1.4,13,NA,NA,0,NA,0,NA,0,0,1.4,NA,NA,FantasySharks,16183,NOS,0.1,0,0,0,0,0,0,12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith-Schuster, JuJu",WR,KCC,NA,1.9,1.1,11,NA,NA,0,NA,-0.3,NA,0,0,1.3,NA,NA,FantasySharks,13156,LAC,0.4,0,0,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hardman, Mecole",WR,KCC,NA,1.7,1.1,10,NA,NA,0,NA,2,NA,0,0,1.3,NA,NA,FantasySharks,14113,LAC,0.3,0,0,0,0,0,0,12,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austin, Kevin",WR,NOS,NA,2.3,0.9,11,NA,NA,0,NA,2,NA,0,0,1.3,NA,NA,FantasySharks,15765,@NYG,0.1,0,0,0,0,0,0,10,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burton, Jermaine",WR,CIN,NA,2,0.6,12,NA,NA,0,NA,0,NA,0,0,1.2,NA,NA,FantasySharks,16632,@DAL,0.5,0,0,0,0,0,0,27,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gipson, Xavier",WR,NYJ,NA,1.8,0.8,8,NA,NA,0.1,NA,1,NA,0,0.1,1.2,NA,NA,FantasySharks,16416,@MIA,0.2,0,0,0,0,0,0,22,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagor, Jalen",WR,LAC,NA,1.6,0.8,14,NA,NA,0,NA,-0.3,NA,0,0.1,1.2,NA,NA,FantasySharks,14839,@KCC,0.1,0,0,0,0,0,0,4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis, Derius",WR,LAC,NA,1.5,1.1,8,NA,NA,0,NA,5,NA,0,0,1.2,NA,NA,FantasySharks,16299,@KCC,0.2,0,0,0,0,0,0,28,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Johnny",WR,PHI,NA,0.6,0.4,3,NA,NA,0.2,NA,0,NA,0,0.1,1.2,NA,NA,FantasySharks,16625,CAR,0.2,0.2,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bobo, Jake",WR,SEA,NA,1.5,1,9,NA,NA,0,NA,0,NA,0,0,1.1,NA,NA,FantasySharks,16393,@ARI,0.1,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scott, Tyler",WR,CHI,NA,1.6,0.8,8,NA,NA,0,NA,2,NA,0,0,1,NA,NA,FantasySharks,16205,@SFO,0.2,0,0,0,0,0,0,16,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Allen",WR,DET,NA,1.2,0.8,9,NA,NA,0,NA,0.1,NA,0,0,1,NA,NA,FantasySharks,11678,GBP,0.1,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Powell, Brandon",WR,MIN,NA,1.2,0.8,8,NA,NA,0,NA,0,NA,0,0,0.9,NA,NA,FantasySharks,13910,ATL,0.1,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Berrios, Braxton",WR,MIA,NA,1.4,0.9,8,NA,NA,0,NA,0,NA,0,0,0.9,NA,NA,FantasySharks,13638,NYJ,0.1,0,0,0,0,0,0,15,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mingo, Jonathan",WR,DAL,NA,3.4,1.1,9,NA,NA,0,NA,0,NA,0,0.1,0.9,NA,NA,FantasySharks,16197,CIN,0.3,0,0,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington, Malik",WR,MIA,NA,1.8,1,5,NA,NA,0,NA,1,NA,0,0,0.8,NA,NA,FantasySharks,16684,NYJ,0.4,0,0,0,0,0,0,22,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Skyy",WR,KCC,NA,1.4,0.7,7,NA,NA,0,NA,0,NA,0,0,0.8,NA,NA,FantasySharks,15766,LAC,0.1,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tipton, Mason",WR,NOS,NA,2,1.1,8,NA,NA,0,NA,0,NA,0,0,0.8,NA,NA,FantasySharks,16858,@NYG,0.1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burks, Treylon",WR,TEN,NA,1.4,0.7,7,NA,NA,0,NA,0,NA,0,0,0.7,NA,NA,FantasySharks,15752,JAC,0.1,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
