player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,pass_yds,return_tds
Jamison Crowder,WR,WAS,NA,NA,1.9,17.4,NA,NA,0.1,0,0,NA,0,0,2.4,NA,13976,FantasyPros,12184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Williams,WR,PIT,NA,NA,1.3,18.1,NA,NA,0.1,0,0,NA,0,0,2.4,NA,16377,FantasyPros,13154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kevin Austin Jr.,WR,NO,NA,NA,1.9,19.2,NA,NA,0.1,0.1,0.2,NA,0,0,2.3,NA,23049,FantasyPros,15765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lil'Jordan Humphrey,WR,DEN,NA,NA,1.4,16.5,NA,NA,0.1,0,0,NA,0,0,2.3,NA,18590,FantasyPros,14118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Woods II,WR,CLE,NA,NA,1.4,16.6,NA,NA,0.1,0,0.2,NA,0,0,2.3,NA,23893,FantasyPros,15792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,NA,1.3,16,NA,NA,0.1,0.1,0.4,NA,0,0,2.2,NA,24177,FantasyPros,15786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nelson Agholor,WR,BAL,NA,NA,1.1,14.3,NA,NA,0.1,0,0.1,NA,0,0,2.2,NA,13969,FantasyPros,12181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,NA,1.4,14.1,NA,NA,0.1,0.3,1.4,NA,0,0,2.2,NA,18585,FantasyPros,14108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,BUF,NA,NA,1.2,14.2,NA,NA,0.1,0,0,NA,0,0,2.2,NA,16489,FantasyPros,13289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquise Brown,WR,KC,NA,NA,1.2,14.6,NA,NA,0.1,0.1,0.4,NA,0,0,2.1,NA,18226,FantasyPros,14105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dante Pettis,WR,NO,NA,NA,1.5,17.9,NA,NA,0.1,0,0,NA,0,0,2.1,NA,17264,FantasyPros,13634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,BUF,NA,NA,1,11.3,NA,NA,0.1,0.2,2,NA,0,0,2,NA,16434,FantasyPros,13157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deven Thompkins,WR,CAR,NA,NA,1.3,13.8,NA,NA,0.1,0.2,1.5,NA,0,0,2,NA,24134,FantasyPros,15977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,KC,NA,NA,1.3,13.2,NA,NA,0.1,0,0.1,NA,0,0,1.9,NA,16427,FantasyPros,13156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedrick Wilson Jr.,WR,NO,NA,NA,1.2,13.7,NA,NA,0.1,0,0.1,NA,0,0,1.8,NA,17262,FantasyPros,13652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robert Woods,WR,HOU,NA,NA,1.3,13.5,NA,NA,0.1,0,0.2,NA,0,0,1.8,NA,11610,FantasyPros,11228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,PHI,NA,NA,1,12.6,NA,NA,0.1,0,0.1,NA,0,0,1.7,NA,23101,FantasyPros,15755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Lynn Polk,WR,NE,NA,NA,1.1,12.7,NA,NA,0.1,0,0.1,NA,0,0,1.7,NA,26205,FantasyPros,16631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Brooks,WR,DAL,NA,NA,1,12.3,NA,NA,0.1,0,0,NA,0,0,1.7,NA,25468,FantasyPros,16364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrace Marshall Jr.,WR,LV,NA,NA,1.1,13.5,NA,NA,0,0,0.3,NA,0,0,1.6,NA,23242,FantasyPros,15308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke McCaffrey,WR,WAS,NA,NA,1,11,NA,NA,0.1,0,0.3,NA,0,0,1.6,NA,26328,FantasyPros,16635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derius Davis,WR,LAC,NA,NA,0.8,9.3,NA,NA,0.1,0.5,2.6,NA,0,0,1.6,NA,25334,FantasyPros,16299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bub Means,WR,NO,NA,NA,1,12.3,NA,NA,0.1,0,0,NA,0,0,1.5,NA,26354,FantasyPros,16751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,NA,1,12.4,NA,NA,0,0,0,NA,0,0,1.5,NA,20111,FantasyPros,15754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Jones,WR,ARI,NA,NA,0.9,9.9,NA,NA,0.1,0,0,NA,0,0,1.4,NA,16431,FantasyPros,13176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tylan Wallace,WR,BAL,NA,NA,0.8,10.5,NA,NA,0.1,0,0.2,NA,0,0,1.4,NA,19801,FantasyPros,15285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Watson,WR,KC,NA,NA,0.7,9.6,NA,NA,0.1,0,0,NA,0,0,1.3,NA,17603,FantasyPros,13776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnny Wilson,WR,PHI,NA,NA,0.7,8.2,NA,NA,0.1,0,0.1,NA,0,0,1.2,NA,25295,FantasyPros,16625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Bobo,WR,SEA,NA,NA,0.7,8.4,NA,NA,0.1,0,0.1,NA,0,0,1.1,NA,25339,FantasyPros,16393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Hutchinson,WR,HOU,NA,NA,0.7,8.2,NA,NA,0,0,0.3,NA,0,0,1.1,NA,25332,FantasyPros,16201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bryce Oliver,WR,TEN,NA,NA,0.8,8.9,NA,NA,0,0,0,NA,0,0,1,NA,26588,FantasyPros,16975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jermaine Burton,WR,CIN,NA,NA,0.6,7,NA,NA,0.1,0,0.1,NA,0,0,1,NA,22956,FantasyPros,16632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Palmer,WR,TB,NA,NA,0.5,6.7,NA,NA,0,0,0.3,NA,0,0,1,NA,25331,FantasyPros,16199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
River Cracraft,WR,MIA,NA,NA,0.7,7.2,NA,NA,0,0,0,NA,0,0,0.9,NA,17224,FantasyPros,13862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K.J. Osborn,WR,WAS,NA,NA,0.6,6.6,NA,NA,0,0,0.1,NA,0,0,0.9,NA,19708,FantasyPros,14977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Mingo,WR,DAL,NA,NA,0.6,6.7,NA,NA,0,0,0.1,NA,0,0,0.9,NA,23030,FantasyPros,16197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalin Hyatt,WR,NYG,NA,NA,0.5,7.3,NA,NA,0,0,0,NA,0,0,0.9,NA,25251,FantasyPros,16183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Miller,WR,TB,NA,NA,0.5,5.9,NA,NA,0,0,0,NA,0,0,0.8,NA,25857,FantasyPros,16958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Skowronek,WR,PIT,NA,NA,0.5,5.4,NA,NA,0,0,0.1,NA,0,0,0.8,NA,22843,FantasyPros,15491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Conley,WR,SF,NA,NA,0.4,4.6,NA,NA,0,0,0.1,NA,0,0,0.7,NA,14151,FantasyPros,12257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scotty Miller,WR,PIT,NA,NA,0.4,5.3,NA,NA,0,0,0.1,NA,0,0,0.7,NA,18714,FantasyPros,14280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Powell,WR,MIN,NA,NA,0.4,4.1,NA,NA,0,0,0.3,NA,0,0,0.6,NA,17793,FantasyPros,13910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Pascal,WR,ARI,NA,NA,0.3,3.6,NA,NA,0,0,0.1,NA,0,0,0.6,NA,16972,FantasyPros,13488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Velus Jones Jr.,WR,CAR,NA,NA,0.1,1.8,NA,NA,0,0,3.5,NA,0,0,0.5,NA,24214,FantasyPros,15767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devontez Walker,WR,BAL,NA,NA,0.3,3.7,NA,NA,0,0,0,NA,0,0,0.5,NA,26011,FantasyPros,16621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacob Cowing,WR,SF,NA,NA,0.3,3.7,NA,NA,0,0,0.1,NA,0,0,0.5,NA,25289,FantasyPros,16640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ainias Smith,WR,PHI,NA,NA,0.3,3.4,NA,NA,0,0,0.1,NA,0,0,0.5,NA,23142,FantasyPros,16686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Robinson II,WR,DET,NA,NA,0.3,3.6,NA,NA,0,0,0,NA,0,0,0.5,NA,12126,FantasyPros,11678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rakim Jarrett,WR,TB,NA,NA,0.3,3.6,NA,NA,0,0,0.2,NA,0,0,0.5,NA,23001,FantasyPros,16198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trent Sherfield Sr.,WR,MIN,NA,NA,0.3,3.4,NA,NA,0,0,0.1,NA,0,0,0.5,NA,17888,FantasyPros,13893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Whittington,WR,LAR,NA,NA,0.3,3.4,NA,NA,0,0,0,NA,0,0,0.5,NA,23135,FantasyPros,16633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Jones,WR,JAC,NA,NA,0.3,3.3,NA,NA,0,0,0.1,NA,0,0,0.5,NA,23438,FantasyPros,16005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Johnson,WR,LAR,NA,NA,0.3,2.9,NA,NA,0,0,0,NA,0,0,0.4,NA,18633,FantasyPros,14864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ashton Dulin,WR,IND,NA,NA,0.2,2.5,NA,NA,0,0.1,0.4,NA,0,0,0.4,NA,18656,FantasyPros,14315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Heath,WR,GB,NA,NA,0.2,2.5,NA,NA,0,0,0.1,NA,0,0,0.4,NA,25668,FantasyPros,16413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamari Thrash,WR,CLE,NA,NA,0.2,2.6,NA,NA,0,0,0.1,NA,0,0,0.4,NA,26162,FantasyPros,16624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Gipson,WR,NYJ,NA,NA,0.2,2.3,NA,NA,0,0,0.3,NA,0,0,0.4,NA,25758,FantasyPros,16416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mason Tipton,WR,NO,NA,NA,0.2,2.3,NA,NA,0,0,0,NA,0,0,0.4,NA,26546,FantasyPros,16858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malachi Corley,WR,NYJ,NA,NA,0.2,2.2,NA,NA,0,0,0.1,NA,0,0,0.3,NA,26023,FantasyPros,16636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Flournoy,WR,DAL,NA,NA,0.2,2.1,NA,NA,0,0,0,NA,0,0,0.3,NA,26398,FantasyPros,16778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ramel Keyton,WR,LV,NA,NA,0.2,2.3,NA,NA,0,0,0,NA,0,0,0.3,NA,23128,FantasyPros,16863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mason Kinsey,WR,TEN,NA,NA,0.2,2.2,NA,NA,0,0,0,NA,0,0,0.3,NA,19704,FantasyPros,15535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Collin Johnson,WR,CHI,NA,NA,0.2,2.2,NA,NA,0,0,0,NA,0,0,0.3,NA,18289,FantasyPros,14853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javon Baker,WR,NE,NA,NA,0.1,1.7,NA,NA,0,0,0.1,NA,0,0,0.2,NA,22885,FantasyPros,16637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KhaDarel Hodge,WR,ATL,NA,NA,0.1,1.4,NA,NA,0,0,0,NA,0,0,0.2,NA,18166,FantasyPros,13963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Jones,WR,CIN,NA,NA,0.1,1.6,NA,NA,0,0,0.1,NA,0,0,0.2,NA,25336,FantasyPros,16203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Legette,WR,CAR,NA,NA,0,0,NA,NA,0,0.3,1.4,NA,0,0,0.2,NA,26136,FantasyPros,16639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anthony Gould,WR,IND,NA,NA,0.1,1.5,NA,NA,0,0,0,NA,0,0,0.2,NA,26404,FantasyPros,16732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kristian Wilkerson,WR,LV,NA,NA,0.1,1.3,NA,NA,0,0,0,NA,0,0,0.2,NA,19891,FantasyPros,15528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Scott,WR,CHI,NA,NA,0.1,1.5,NA,NA,0,0,0,NA,0,0,0.2,NA,25442,FantasyPros,16205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Carter,WR,CHI,NA,NA,0.1,1.1,NA,NA,0,0,0,NA,0,0,0.1,NA,14103,FantasyPros,12394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dan Chisena,WR,CAR,NA,NA,0.2,1.4,NA,NA,0,0,0,NA,0,0,0.1,NA,20056,FantasyPros,15057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jha'Quan Jackson,WR,TEN,NA,NA,0.1,1.3,NA,NA,0,0,0,NA,0,0,0.1,NA,26377,FantasyPros,16758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Proche II,WR,CLE,NA,NA,0.1,1,NA,NA,0,0,0,NA,0,0,0.1,NA,19359,FantasyPros,14848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Britain Covey,WR,PHI,NA,NA,0.1,1.1,NA,NA,0,0,0,NA,0,0,0.1,NA,24234,FantasyPros,15772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dee Eskridge,WR,MIA,NA,NA,0.1,0.8,NA,NA,0,0,0.1,NA,0,0,0.1,NA,22785,FantasyPros,15302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nikko Remigio,WR,KC,NA,NA,0.1,0.9,NA,NA,0,0,0,NA,0,0,0.1,NA,25772,FantasyPros,16422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bo Melton,WR,GB,NA,NA,0,0.6,NA,NA,0,0,0,NA,0,0,0.1,NA,24049,FantasyPros,15785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Casey Washington,WR,ATL,NA,NA,0.1,0.8,NA,NA,0,0,0,NA,0,0,0.1,NA,26413,FantasyPros,16760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ihmir Smith-Marsette,WR,NYG,NA,NA,0.1,0.6,NA,NA,0,0,0.1,NA,0,0,0.1,NA,20116,FantasyPros,15434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chase, Ja'Marr",WR,CIN,NA,11.5,7.8,101,NA,NA,0.9,NA,1,NA,0,0,15.9,NA,NA,FantasySharks,15281,CLE,2.1,0.4,0.1,0,0,0.1,0.2,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adams, Davante",WR,NYJ,NA,11.4,7,87,NA,NA,0.7,NA,0,NA,0,0,12.9,NA,NA,FantasySharks,11675,LAR,2,0.5,0,0,0.1,0,0.1,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Collins, Nico",WR,HOU,NA,9,5.9,84,NA,NA,0.7,NA,0,NA,0,0,12.7,NA,NA,FantasySharks,15290,@KCC,1.3,0.4,0.1,0,0,0,0.1,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
