player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_recvr,dst_sacks,dst_fumbles,dst_tackles,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
Saquon Barkley,RB,PHI,NA,19.6,92.9,NA,0.6,2.7,2.7,20.1,NA,NA,0.1,0.1,15.66,NA,13778,FleaFlicker,13604,NA,NA,NA,NA,NA,@LARSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB1,0.8,113,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
De'Von Achane,RB,MIA,NA,15.6,68.7,NA,0.5,4.2,4.2,32.6,NA,NA,0.2,0.1,14.45,NA,17617,FleaFlicker,16167,NA,NA,NA,NA,NA,NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB6,0.7,101.3,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahmyr Gibbs,RB,DET,NA,13.5,66.7,NA,0.6,3.4,3.4,26.7,NA,NA,0.1,0.1,13.48,NA,17612,FleaFlicker,16162,NA,NA,NA,NA,NA,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB8,0.7,93.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Taylor,RB,IND,NA,18.8,82.6,NA,0.6,1.9,1.9,15,NA,NA,0.1,0.1,13.38,NA,15604,FleaFlicker,14802,NA,NA,NA,NA,NA,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB10,0.6,97.6,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyren Williams,RB,LAR,NA,18.6,74.8,NA,0.6,2.5,2.5,16.2,NA,NA,0.1,0.1,13.11,NA,17004,FleaFlicker,15710,NA,NA,NA,NA,NA,PHISun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB7,0.7,91.1,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Conner,RB,ARI,NA,16.4,70.5,NA,0.6,2.6,2.6,19.1,NA,NA,0.1,0.1,13.05,NA,12951,FleaFlicker,13146,NA,NA,NA,NA,NA,@SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB16,0.7,89.6,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Walker,RB,SEA,NA,15.6,67.3,NA,0.6,3.2,3.2,23.2,NA,NA,0.1,0.1,13.01,NA,16890,FleaFlicker,15711,NA,NA,NA,NA,NA,ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB9,0.7,90.5,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,GB,NA,17.1,73.2,NA,0.5,2.8,2.8,19.1,NA,NA,0.1,0.1,12.69,NA,14673,FleaFlicker,14073,NA,NA,NA,NA,NA,SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB15,0.6,92.2,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,DET,NA,14.7,63.2,NA,0.7,1.9,1.9,15.4,NA,NA,0.1,0.1,12.22,NA,14716,FleaFlicker,14071,NA,NA,NA,NA,NA,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB13,0.8,78.6,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson,RB,WAS,NA,16.4,70.3,NA,0.6,1.4,1.4,11.1,NA,NA,0.1,0.1,12.02,NA,16875,FleaFlicker,15716,NA,NA,NA,NA,NA,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB20,0.7,81.4,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyrone Tracy,RB,NYG,NA,16.1,71.4,NA,0.5,1.9,1.9,14,NA,NA,0.1,0.1,11.58,NA,18534,FleaFlicker,16747,NA,NA,NA,NA,NA,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB18,0.5,85.4,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Jones,RB,MIN,NA,14.6,65.7,NA,0.3,2.6,2.6,20,NA,NA,0.1,0.1,11.29,NA,13111,FleaFlicker,13319,NA,NA,NA,NA,NA,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB19,0.5,85.7,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J.K. Dobbins,RB,LAC,NA,12,57.5,NA,0.5,2.5,2.5,17.6,NA,NA,0.1,0.1,11.03,NA,15555,FleaFlicker,14800,NA,NA,NA,NA,NA,BALMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB21,0.6,75.1,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,CHI,NA,15.9,61.3,NA,0.5,2.4,2.4,18.4,NA,NA,0.1,0.1,10.96,NA,15601,FleaFlicker,14797,NA,NA,NA,NA,NA,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB24,0.5,79.7,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,KC,NA,18.6,59.9,NA,0.6,1.2,1.2,9.8,NA,NA,0.1,0,10.93,NA,12934,FleaFlicker,13138,NA,NA,NA,NA,NA,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB31,0.7,69.6,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhamondre Stevenson,RB,NE,NA,16,63.3,NA,0.4,2.4,2.4,16.7,NA,NA,0.1,0.1,10.82,NA,16339,FleaFlicker,15259,NA,NA,NA,NA,NA,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB22,0.5,80,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Najee Harris,RB,PIT,NA,16.2,64.9,NA,0.4,2.1,2.1,14.3,NA,NA,0.1,0.1,10.64,NA,16246,FleaFlicker,15254,NA,NA,NA,NA,NA,@CLEThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB23,0.5,79.2,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,TEN,NA,15.2,62.2,NA,0.3,2.6,2.6,17.1,NA,NA,0.1,0.1,10.11,NA,14759,FleaFlicker,14085,NA,NA,NA,NA,NA,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB28,0.4,79.2,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,16.6,61.6,NA,0.4,2.4,2.4,14.1,NA,NA,0.1,0.1,10.05,NA,16361,FleaFlicker,15261,NA,NA,NA,NA,NA,KCSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB25,0.4,75.8,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bucky Irving,RB,TB,NA,12.7,55.6,NA,0.4,2.1,2.1,16.2,NA,NA,0.1,0.1,9.75,NA,18479,FleaFlicker,16598,NA,NA,NA,NA,NA,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB26,0.5,71.9,75%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,10.1,40.2,NA,0.2,3.6,3.6,28.1,NA,NA,0.2,0.1,9.01,NA,16882,FleaFlicker,15721,NA,NA,NA,NA,NA,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB30,0.4,68.3,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,DAL,NA,12.9,54.3,NA,0.3,2.2,2.2,16.6,NA,NA,0.1,0.1,8.99,NA,15904,FleaFlicker,14823,NA,NA,NA,NA,NA,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB33,0.3,70.8,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Chubb,RB,CLE,NA,13.6,57.5,NA,0.3,0.9,0.9,7.6,NA,NA,0,0.1,8.49,NA,13802,FleaFlicker,13610,NA,NA,NA,NA,NA,PITThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB29,0.3,65.1,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DEN,NA,11.5,42.5,NA,0.2,2.7,2.7,17.8,NA,NA,0.1,0.1,8,NA,16282,FleaFlicker,15256,NA,NA,NA,NA,NA,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB36,0.3,60.3,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Ekeler,RB,WAS,NA,6.6,28.1,NA,0.3,2.9,2.9,25.4,NA,NA,0.1,0.1,7.69,NA,13325,FleaFlicker,13404,NA,NA,NA,NA,NA,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB37,0.4,53.5,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,9.5,38.7,NA,0.2,2.1,2.1,16,NA,NA,0.1,0.1,7.11,NA,17137,FleaFlicker,15742,NA,NA,NA,NA,NA,@CLEThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB35,0.3,54.7,79%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alexander Mattison,RB,LV,NA,11.6,37.8,NA,0.2,2.1,2.1,14.7,NA,NA,0.1,0,7.03,NA,14700,FleaFlicker,14223,NA,NA,NA,NA,NA,DENSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB45,0.3,52.5,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyjae Spears,RB,TEN,NA,6.2,25.9,NA,0.1,1.6,1.6,12.7,NA,NA,0.1,0.1,5.13,NA,17624,FleaFlicker,16165,NA,NA,NA,NA,NA,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB49,0.2,38.6,68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Audric Estime,RB,DEN,NA,8.2,31,NA,0.2,0.8,0.8,5.8,NA,NA,0,0,4.96,NA,18515,FleaFlicker,16595,NA,NA,NA,NA,NA,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB41,0.2,36.9,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,NYG,NA,6.9,28.9,NA,0.2,1.2,1.2,8.2,NA,NA,0,0,4.89,NA,14736,FleaFlicker,14080,NA,NA,NA,NA,NA,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB55,0.2,37.1,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roschon Johnson,RB,CHI,NA,6.7,26.3,NA,0.2,1.1,1.1,8.2,NA,NA,0,0.1,4.87,NA,17716,FleaFlicker,16175,NA,NA,NA,NA,NA,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB51,0.3,34.5,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,5,22,NA,0.1,2,2,15.1,NA,NA,0.1,0,4.71,NA,16974,FleaFlicker,15713,NA,NA,NA,NA,NA,PITThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB57,0.2,37.2,65%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gus Edwards,RB,LAC,NA,6.4,27.1,NA,0.3,0.3,0.3,2.5,NA,NA,0,0,4.58,NA,14191,FleaFlicker,13850,NA,NA,NA,NA,NA,BALMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB50,0.3,29.6,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathon Brooks,RB,CAR,NA,6.5,25.5,NA,0.2,1.3,1.3,9.1,NA,NA,0,0.1,4.56,NA,18430,FleaFlicker,16597,NA,NA,NA,NA,NA,KCSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB43,0.2,34.5,80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Akers,RB,MIN,NA,7.1,27.1,NA,0.2,1,1,8,NA,NA,0,0,4.55,NA,15563,FleaFlicker,14799,NA,NA,NA,NA,NA,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB47,0.2,35.1,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justice Hill,RB,BAL,NA,3,12,NA,0.1,2.3,2.3,19.3,NA,NA,0.1,0,4.19,NA,14767,FleaFlicker,14086,NA,NA,NA,NA,NA,@LACMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB56,0.2,31.2,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Charbonnet,RB,SEA,NA,4.1,17.5,NA,0.1,2,2,13.3,NA,NA,0.1,0,4.08,NA,17667,FleaFlicker,16169,NA,NA,NA,NA,NA,ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB42,0.2,30.8,75%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Benson,RB,ARI,NA,6.5,23.9,NA,0.2,0.8,0.8,5.3,NA,NA,0,0,4.06,NA,18442,FleaFlicker,16594,NA,NA,NA,NA,NA,@SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB39,0.2,29.2,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zamir White,RB,LV,NA,8.4,24.8,NA,0.1,0.7,0.7,5.1,NA,NA,0,0.1,3.91,NA,16918,FleaFlicker,15714,NA,NA,NA,NA,NA,DENSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB58,0.2,29.8,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRMarShawn Lloyd,RB,GB,NA,4.5,18.7,NA,0.1,1.2,1.2,7.8,NA,NA,0.1,0,3.69,NA,18449,FleaFlicker,16604,NA,NA,NA,NA,NA,SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB63,0.2,26.4,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,MIA,NA,4,18.1,NA,0.2,0.8,0.8,6.5,NA,NA,0,0,3.64,NA,11455,FleaFlicker,12447,NA,NA,NA,NA,NA,NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB53,0.2,24.6,80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Wright,RB,MIA,NA,5.4,21.6,NA,0.2,0.2,0.2,1.8,NA,NA,0,0,3.34,NA,18459,FleaFlicker,16610,NA,NA,NA,NA,NA,NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB48,0.2,23.4,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PHI,NA,4,15.4,NA,0.1,0.8,0.8,6.1,NA,NA,0,0,3.03,NA,16480,FleaFlicker,15255,NA,NA,NA,NA,NA,@LARSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB65,0.1,21.5,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRDIsiah Pacheco,RB,KC,NA,3.7,16.6,NA,0.1,0.5,0.5,2.9,NA,NA,0,0,2.91,NA,17029,FleaFlicker,15749,NA,NA,NA,NA,NA,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB27,0.2,19.5,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antonio Gibson,RB,NE,NA,4.1,15.1,NA,0.1,1,1,7,NA,NA,0,0,2.74,NA,15591,FleaFlicker,14852,NA,NA,NA,NA,NA,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB64,0.1,22,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaleel McLaughlin,RB,DEN,NA,4.1,15.4,NA,0.1,0.9,0.9,6,NA,NA,0,0,2.67,NA,18238,FleaFlicker,16390,NA,NA,NA,NA,NA,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB59,0.1,21.4,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezekiel Elliott,RB,DAL,NA,5,16.6,NA,0.1,0.6,0.6,4,NA,NA,0,0,2.62,NA,12025,FleaFlicker,12625,NA,NA,NA,NA,NA,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB77,0.1,20.6,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emanuel Wilson,RB,GB,NA,3,13,NA,0.1,0.4,0.4,2.9,NA,NA,0,0,2.26,NA,18234,FleaFlicker,16432,NA,NA,NA,NA,NA,SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB69,0.1,15.8,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emari Demercado,RB,ARI,NA,2.2,10.2,NA,0.1,0.9,0.9,5.8,NA,NA,0,0,2.17,NA,17978,FleaFlicker,16385,NA,NA,NA,NA,NA,@SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB83,0.1,15.9,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Corum,RB,LAR,NA,3.3,13.1,NA,0.1,0.6,0.6,3.6,NA,NA,0,0,2.17,NA,18441,FleaFlicker,16593,NA,NA,NA,NA,NA,PHISun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB52,0.1,16.7,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,KC,NA,0.6,3.6,NA,0,1.6,1.6,12.5,NA,NA,0.1,0,2.15,NA,13011,FleaFlicker,13133,NA,NA,NA,NA,NA,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB70,0.1,16.1,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dameon Pierce,RB,HOU,NA,2.8,13.4,NA,0.1,0.4,0.4,2.7,NA,NA,0,0,2.15,NA,16914,FleaFlicker,15717,NA,NA,NA,NA,NA,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB74,0.1,16.1,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ameer Abdullah,RB,LV,NA,2.2,7.2,NA,0,1.5,1.5,10,NA,NA,0,0,2,NA,11207,FleaFlicker,12155,NA,NA,NA,NA,NA,DENSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB66,0.1,17.2,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Brooks,RB,GB,NA,1.9,9.5,NA,0.1,0.5,0.5,3,NA,NA,0,0,1.89,NA,18169,FleaFlicker,16387,NA,NA,NA,NA,NA,SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB75,0.1,12.5,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cordarrelle Patterson,RB,PIT,NA,1.8,8.7,NA,0.1,0.5,0.5,3.9,NA,NA,0,0,1.72,NA,9317,FleaFlicker,11225,NA,NA,NA,NA,NA,@CLEThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB79,0.1,12.6,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Mason,RB,SF,NA,2.3,9.7,NA,0.1,0.3,0.3,2.2,NA,NA,0,0,1.69,NA,17167,FleaFlicker,15972,NA,NA,NA,NA,NA,@GBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB40,0.1,11.9,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JaMycal Hasty,RB,NE,NA,2.2,8,NA,0.1,0.5,0.5,3.4,NA,NA,0,0,1.48,NA,15936,FleaFlicker,14821,NA,NA,NA,NA,NA,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB95,0.1,11.4,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sean Tucker,RB,TB,NA,1,8.5,NA,0.1,0.3,0.3,2.4,NA,NA,0,0,1.47,NA,18278,FleaFlicker,16166,NA,NA,NA,NA,NA,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB62,0.1,10.9,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy McNichols,RB,WAS,NA,2,7.9,NA,0.1,0.2,0.2,1.6,NA,NA,0,0,1.29,NA,12999,FleaFlicker,13143,NA,NA,NA,NA,NA,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB72,0.1,9.5,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dare Ogunbowale,RB,HOU,NA,1,3.6,NA,0,1,1,7.5,NA,NA,0,0,1.27,NA,13581,FleaFlicker,13148,NA,NA,NA,NA,NA,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB88,0,11.1,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carson Steele,RB,KC,NA,1.6,7.2,NA,0.1,0.2,0.2,1.7,NA,NA,0,0,1.27,NA,18932,FleaFlicker,16612,NA,NA,NA,NA,NA,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB86,0.1,8.9,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Sermon,RB,IND,NA,0.8,5.9,NA,0,0.4,0.4,3,NA,NA,0,0,1.13,NA,16323,FleaFlicker,15257,NA,NA,NA,NA,NA,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB61,0,8.9,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Ingold,RB,MIA,NA,0.6,2.4,NA,0,0.7,0.7,5.8,NA,NA,0,0,1.1,NA,15279,FleaFlicker,14420,NA,NA,NA,NA,NA,NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,8.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pierre Strong,RB,CLE,NA,1.9,6.5,NA,0,0.2,0.2,2.1,NA,NA,0,0,1.08,NA,16909,FleaFlicker,15733,NA,NA,NA,NA,NA,PITThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB82,0,8.6,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Juszczyk,RB,SF,NA,0.3,1.4,NA,0,0.8,0.8,6.3,NA,NA,0,0,1.05,NA,9410,FleaFlicker,11367,NA,NA,NA,NA,NA,@GBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,7.7,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaac Guerendo,RB,SF,NA,1.4,5.6,NA,0,0.2,0.2,1.5,NA,NA,0,0,0.93,NA,18482,FleaFlicker,16688,NA,NA,NA,NA,NA,@GBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB60,0,7.1,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julius Chestnut,RB,TEN,NA,1.4,5.6,NA,0,0.1,0.1,0.9,NA,NA,0,0,0.89,NA,17227,FleaFlicker,15965,NA,NA,NA,NA,NA,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0,6.5,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deuce Vaughn,RB,DAL,NA,1.4,4.4,NA,0,0.2,0.2,1.6,NA,NA,0,0,0.76,NA,17759,FleaFlicker,16176,NA,NA,NA,NA,NA,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB97,0,6,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
