player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int
"Burks, Treylon",WR,TEN,NA,5.5,3.3,51,NA,NA,0.4,NA,0,NA,0,0,7.3,NA,NA,FantasySharks,15752,@LAC,0.5,0.2,0,0.1,0,0,0.1,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sutton, Courtland",WR,DEN,NA,6.8,4,55,NA,NA,0.2,NA,0,NA,0,0,7,NA,NA,FantasySharks,13630,ARI,1,0.1,0.1,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Palmer, Josh",WR,LAC,NA,7.8,4.8,54,NA,NA,0.3,NA,0,NA,0,0,7,NA,NA,FantasySharks,15319,TEN,0.7,0.1,0,0.1,0,0,0.1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Diontae",WR,PIT,NA,10.5,5.7,58,NA,NA,0.1,NA,2,NA,0,0,6.9,NA,NA,FantasySharks,14208,@CAR,1.5,0,0.1,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis, Corey",WR,NYJ,NA,6.4,3.6,56,NA,NA,0.2,NA,1,NA,0,0,6.9,NA,NA,FantasySharks,13153,DET,0.8,0.1,0,0,0,0,0.1,3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, D.J.",WR,CAR,NA,7.7,3.9,52,NA,NA,0.2,NA,2,NA,0,0,6.8,NA,NA,FantasySharks,13635,PIT,0.6,0.1,0.1,0.1,0,0,0.1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Skowronek, Ben",WR,LAR,NA,6,4.5,48,NA,NA,0.3,NA,0,NA,0,0,6.6,NA,NA,FantasySharks,15491,@GBP,0.6,0.2,0,0,0,0,0.1,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Chris",WR,HOU,NA,6,4.2,52,NA,NA,0.2,NA,0,NA,0,0,6.5,NA,NA,FantasySharks,12773,KCC,0.8,0,0.2,0,0,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Elijah",WR,NYJ,NA,6.9,3.8,47,NA,NA,0.3,NA,1,NA,0,0,6.5,NA,NA,FantasySharks,15288,DET,1,0,0.1,0.1,0,0,0,3,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meyers, Jakobi",WR,NEP,NA,6.2,4.3,51,NA,NA,0.3,NA,1,NA,0,0.1,6.5,NA,NA,FantasySharks,14127,@LVR,0.7,0.1,0,0.1,0.1,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gallup, Michael",WR,DAL,NA,6.9,3.7,44,NA,NA,0.3,NA,0,NA,0,0,6.3,NA,NA,FantasySharks,13646,@JAC,1,0.2,0.1,0,0,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Samuel, Curtis",WR,WAS,NA,5.7,3.6,38,NA,NA,0.1,NA,12,NA,0.1,0,6.3,NA,NA,FantasySharks,13157,NYG,0.6,0,0,0,0,0.1,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boyd, Tyler",WR,CIN,NA,5.3,3.4,45,NA,NA,0.3,NA,0,NA,0,0,6.2,NA,NA,FantasySharks,12650,@TBB,0.6,0.1,0.1,0,0,0,0.1,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Campbell, Parris",WR,IND,NA,6,4.1,45,NA,NA,0.2,NA,2,NA,0,0,6.1,NA,NA,FantasySharks,14112,@MIN,0.5,0.1,0,0,0.1,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Zay",WR,JAC,NA,8.2,5,51,NA,NA,0.1,NA,2,NA,0,0,6.1,NA,NA,FantasySharks,13176,DAL,1.1,0,0.1,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"James, Richie",WR,NYG,NA,6,4,45,NA,NA,0.2,NA,1,NA,0,0,6,NA,NA,FantasySharks,13724,@WAS,0.2,0.1,0,0.1,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chark, D.J.",WR,DET,NA,5.5,3.5,44,NA,NA,0.3,NA,0,NA,0,0,6,NA,NA,FantasySharks,13668,@NYJ,0.3,0.1,0,0.1,0,0.1,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Collins, Nico",WR,HOU,NA,6.4,3.5,45,NA,NA,0.2,NA,0,NA,0,0,5.9,NA,NA,FantasySharks,15290,KCC,0.8,0.1,0.1,0.1,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Demarcus",WR,BAL,NA,5.9,4.5,51,NA,NA,0.1,NA,1,NA,0,0,5.8,NA,NA,FantasySharks,12785,@CLE,0.6,0,0,0,0,0,0,4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pierce, Alec",WR,IND,NA,6.1,3.1,45,NA,NA,0.2,NA,0,NA,0,0,5.8,NA,NA,FantasySharks,15768,@MIN,0.6,0.1,0.1,0,0.1,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McKenzie, Isaiah",WR,BUF,NA,4.6,2.9,32,NA,NA,0.3,NA,5,NA,0.1,0,5.7,NA,NA,FantasySharks,13313,MIA,0.9,0.1,0.1,0,0,0,0,9,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jennings, Jauan",WR,SFO,NA,4.7,3,40,NA,NA,0.3,NA,1,NA,0,0,5.7,NA,NA,FantasySharks,14860,@SEA,0.5,0.1,0.1,0,0.1,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goodwin, Marquise",WR,SEA,NA,3.3,2.3,36,NA,NA,0.3,NA,1,NA,0,0,5.6,NA,NA,FantasySharks,11239,SFO,0.5,0,0.1,0.2,0,0,0,3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duvernay, Devin",WR,BAL,NA,4.8,3.5,34,NA,NA,0.2,NA,6,NA,0.1,0,5.5,NA,NA,FantasySharks,14847,@CLE,0.7,0.1,0,0,0,0,0,27,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Woods, Robert",WR,TEN,NA,6,4.5,45,NA,NA,0.2,NA,0,NA,0,0,5.4,NA,NA,FantasySharks,11228,@LAC,0.8,0,0.1,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hollins, Mack",WR,LVR,NA,5,3,37,NA,NA,0.2,NA,3,NA,0,0,5.4,NA,NA,FantasySharks,13289,NEP,0.7,0.1,0,0.1,0.1,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Claypool, Chase",WR,CHI,NA,5.2,3.6,41,NA,NA,0.2,NA,2,NA,0,0.1,5.3,NA,NA,FantasySharks,14841,PHI,0.6,0.1,0.1,0,0,0,0,1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Toney, Kadarius",WR,KCC,NA,5,3.5,40,NA,NA,0.2,NA,1,NA,0,0,5.1,NA,NA,FantasySharks,15289,@HOU,0.1,0.1,0,0.1,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Atwell, Tutu",WR,LAR,NA,5,3,35,NA,NA,0.2,NA,2,NA,0.1,0,5,NA,NA,FantasySharks,15301,@GBP,0.6,0.1,0,0,0,0,0.1,6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Marvin",WR,JAC,NA,5.8,3.2,36,NA,NA,0.2,NA,1,NA,0,0,5,NA,NA,FantasySharks,10738,DAL,1,0,0.2,0,0,0,0,3,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Doubs, Romeo",WR,GBP,NA,5.3,3.5,35,NA,NA,0.2,NA,1,NA,0,0.1,4.8,NA,NA,FantasySharks,15779,LAR,0.5,0,0.1,0,0.1,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dotson, Jahan",WR,WAS,NA,3.8,2.1,24,NA,NA,0.4,NA,1,NA,0,0,4.6,NA,NA,FantasySharks,15755,NYG,0.5,0.1,0.1,0.2,0,0,0,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Westbrook-Ikhine, Nick",WR,TEN,NA,4,2.1,32,NA,NA,0.2,NA,0,NA,0,0,4.6,NA,NA,FantasySharks,15109,@LAC,0.5,0.2,0,0,0,0,0.1,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valdes-Scantling, Marquez",WR,KCC,NA,4.6,2.3,42,NA,NA,0.1,NA,-0.1,NA,0,0,4.6,NA,NA,FantasySharks,13793,@HOU,0.7,0,0.1,0,0,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hardman, Mecole",WR,KCC,NA,3.4,2.2,29,NA,NA,0.2,NA,2,NA,0.1,0.1,4.6,NA,NA,FantasySharks,14113,@HOU,0.7,0.2,0,0,0,0,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Julio",WR,TBB,NA,5,3.5,35,NA,NA,0.1,NA,2,NA,0,0,4.5,NA,NA,FantasySharks,10271,CIN,0.9,0.1,0,0,0.1,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zaccheaus, Olamide",WR,ATL,NA,3.7,2.4,36,NA,NA,0.1,NA,1,NA,0,0,4.5,NA,NA,FantasySharks,14592,@NOS,0.2,0.1,0.1,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reynolds, Josh",WR,DET,NA,3.8,2.4,30,NA,NA,0.2,NA,0,NA,0,0,4.4,NA,NA,FantasySharks,13168,@NYJ,0.7,0.2,0,0,0,0,0,1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Osborn, K.J.",WR,MIN,NA,4.6,2.6,26,NA,NA,0.3,NA,0,NA,0,0,4.3,NA,NA,FantasySharks,14977,IND,0.5,0.1,0.1,0.1,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall, Terrace",WR,CAR,NA,4.5,2.3,37,NA,NA,0.1,NA,0,NA,0,0,4.3,NA,NA,FantasySharks,15308,PIT,0.4,0,0,0.1,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sherfield, Trent",WR,MIA,NA,3.7,2,31,NA,NA,0.2,NA,0,NA,0,0,4.3,NA,NA,FantasySharks,13893,@BUF,0.4,0,0.1,0,0,0,0.1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parker, DeVante",WR,NEP,NA,3.9,2.6,38,NA,NA,0.1,NA,0,NA,0,0,4.3,NA,NA,FantasySharks,12176,@LVR,0.1,0,0,0.1,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Noah",WR,DAL,NA,5,3,41,NA,NA,0,NA,1,NA,0,0.1,4.2,NA,NA,FantasySharks,13172,@JAC,0.7,0,0,0,0,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Landry, Jarvis",WR,NOS,NA,4.2,2.5,28,NA,NA,0.2,NA,1,NA,0.1,0,4.2,NA,NA,FantasySharks,11680,ATL,0.6,0.1,0,0,0,0,0,3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agholor, Nelson",WR,NEP,NA,4.6,2.9,31,NA,NA,0.2,NA,1,NA,0,0.1,4.1,NA,NA,FantasySharks,12181,@LVR,0.3,0,0,0,0.1,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gage, Russell",WR,TBB,NA,5.2,2.9,28,NA,NA,0.2,NA,0,NA,0,0.1,4,NA,NA,FantasySharks,13809,CIN,1,0.2,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cobb, Randall",WR,GBP,NA,3.9,2.2,29,NA,NA,0.2,NA,0,NA,0,0,3.9,NA,NA,FantasySharks,10308,LAR,0.7,0.1,0.1,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watkins, Quez",WR,PHI,NA,3.6,2.4,28,NA,NA,0.2,NA,0,NA,0,0.1,3.8,NA,NA,FantasySharks,14992,@CHI,0.4,0,0,0.1,0.1,0,0,3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pringle, Byron",WR,CHI,NA,3.5,2,29,NA,NA,0.1,NA,0,NA,0,0,3.7,NA,NA,FantasySharks,13863,PHI,0.3,0.1,0,0,0,0,0,6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bourne, Kendrick",WR,NEP,NA,3.1,2.2,28,NA,NA,0.1,NA,3,NA,0,0,3.6,NA,NA,FantasySharks,13418,@LVR,0.4,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Byrd, Damiere",WR,ATL,NA,2.8,1.8,29,NA,NA,0.1,NA,0,NA,0,0,3.4,NA,NA,FantasySharks,12464,@NOS,0.1,0,0,0,0,0,0.1,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agnew, Jamal",WR,JAC,NA,2.9,2,17,NA,NA,0.2,NA,4,NA,0,0,3.4,NA,NA,FantasySharks,13308,DAL,0.5,0.2,0,0,0,0,0,40,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shaheed, Rashid",WR,NOS,NA,1.9,1.4,25,NA,NA,0.1,NA,2,NA,0,0,3.4,NA,NA,FantasySharks,16080,ATL,0.1,0,0,0,0,0,0,19,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, Tre'Quan",WR,NOS,NA,3.5,2.3,27,NA,NA,0.1,NA,0,NA,0,0,3.4,NA,NA,FantasySharks,13645,ATL,0.4,0,0.1,0,0,0,0,7,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Callaway, Marquez",WR,NOS,NA,4.2,2,23,NA,NA,0.1,NA,0,NA,0,0,3.2,NA,NA,FantasySharks,15034,ATL,0.6,0.1,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raymond, Kalif",WR,DET,NA,3.4,2.2,27,NA,NA,0.1,NA,1,NA,0,0.1,3,NA,NA,FantasySharks,13066,@NYJ,0.5,0,0,0,0,0,0,3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sims, Cam",WR,WAS,NA,2.7,1.8,21,NA,NA,0.1,NA,3,NA,0,0,3,NA,NA,FantasySharks,13895,NYG,0.4,0.1,0,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shenault, Laviska",WR,CAR,NA,3.6,2.6,19,NA,NA,0,NA,4,NA,0.1,0,2.9,NA,NA,FantasySharks,14838,PIT,0.4,0,0,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carter, DeAndre",WR,LAC,NA,3.8,2.2,23,NA,NA,0.1,NA,1,NA,0,0,2.9,NA,NA,FantasySharks,12394,TEN,0.6,0,0,0.1,0,0,0,47,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Berrios, Braxton",WR,NYJ,NA,3.3,1.9,16,NA,NA,0,NA,5,NA,0.1,0,2.9,NA,NA,FantasySharks,13638,DET,0.6,0,0,0,0,0,0,46,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Golladay, Kenny",WR,NYG,NA,4.5,2.4,29,NA,NA,0,NA,-0.6,NA,0,0,2.8,NA,NA,FantasySharks,13277,@WAS,0.4,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hinton, Kendall",WR,DEN,NA,2.8,1.8,26,NA,NA,0,NA,0,NA,0,0,2.7,NA,NA,FantasySharks,15183,ARI,0.2,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Brown, Equanimeous",WR,CHI,NA,2.6,1.4,19,NA,NA,0.1,NA,1,NA,0,0,2.6,NA,NA,FantasySharks,13637,PHI,0.3,0,0.1,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anderson, Robbie",WR,ARI,NA,3.5,1.9,23,NA,NA,0,NA,0,NA,0,0,2.4,NA,NA,FantasySharks,12930,@DEN,0.3,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorsett, Phillip",WR,HOU,NA,2.5,1.2,19,NA,NA,0.1,NA,0,NA,0,0,2.3,NA,NA,FantasySharks,12188,KCC,0.1,0,0,0.1,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sims, Steven",WR,PIT,NA,3.8,2,16,NA,NA,0,NA,5,NA,0,0,2.2,NA,NA,FantasySharks,14613,@CAR,0.2,0,0,0,0,0,0,30,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray, Danny",WR,SFO,NA,2.9,1.5,19,NA,NA,0,NA,2,NA,0,0,2.1,NA,NA,FantasySharks,15782,@SEA,0.3,0,0,0,0,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dortch, Greg",WR,ARI,NA,2.2,1.7,14,NA,NA,0.1,NA,1,NA,0,0,2.1,NA,NA,FantasySharks,14108,@DEN,0.3,0.1,0,0,0,0,0,16,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harty, Deonte",WR,NOS,NA,2.2,1.3,18,NA,NA,0.1,NA,1,NA,0,0.1,2,NA,NA,FantasySharks,14558,ATL,0.3,0,0,0,0,0,0.1,25,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, Shi",WR,CAR,NA,2.1,1.3,14,NA,NA,0.1,NA,0,NA,0,0.1,1.9,NA,NA,FantasySharks,15298,PIT,0.2,0,0.1,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Proche, James",WR,BAL,NA,3.3,1.8,17,NA,NA,0,NA,1,NA,0,0,1.8,NA,NA,FantasySharks,14848,@CLE,0.4,0,0,0,0,0,0,13,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mims, Denzel",WR,NYJ,NA,2.5,1.1,17,NA,NA,0,NA,1,NA,0,0,1.8,NA,NA,FantasySharks,14846,DET,0.2,0,0,0,0,0,0,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green, A.J.",WR,ARI,NA,3.6,1.5,14,NA,NA,0.1,NA,0,NA,0,0,1.8,NA,NA,FantasySharks,10261,@DEN,0.4,0.1,0,0,0,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pascal, Zach",WR,PHI,NA,2,1.4,13,NA,NA,0.1,NA,0,NA,0,0,1.7,NA,NA,FantasySharks,13488,@CHI,0.2,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dulin, Ashton",WR,IND,NA,2.2,1.4,14,NA,NA,0.1,NA,0,NA,0,0,1.7,NA,NA,FantasySharks,14315,@MIN,0.3,0,0.1,0,0,0,0,9,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Cedrick",WR,MIA,NA,2.1,1.5,16,NA,NA,0,NA,0,NA,0,0,1.6,NA,NA,FantasySharks,13652,@BUF,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bell, David",WR,CLE,NA,2.8,1.8,16,NA,NA,0,NA,0,NA,0,0,1.5,NA,NA,FantasySharks,15758,BAL,0.2,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
