data_src,id,src_id,player,team,rec,rec_yds,rec_tds,site_pts,rush_att,rush_yds,rush_tds,rec_tgt,fumbles_lost,chg,opp,pos,bye,na,week_3_opp,week_3_fpts,na1,rank_draft,rank_ppr,na2,na3,na4,misc_td,misc_yd,na5,na6,availability_percent_own,tm,...34,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,kick_ret_yds,...43,site_ci_low,site_ci_high,opp_team,opp_team_rank,ranks_ovr,ranks_pos,...50,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,yahoo_salary,yahoo_value
FantasySharks,9925,NA,"Graham, Jimmy",NA,2.2,22,0.3,4,NA,0,0,3.1,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,@CLE,0.7,0.2,0.06,0.07,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13722,NA,"Jarwin, Blake",NA,3.2,32,0.1,4,NA,0,0,4.3,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DAL,PHI,0.5,0.04,0.05,0.02,0,0.04,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14143,NA,"Knox, Dawson",NA,2.1,22,0.3,3.9,NA,0,0,3.3,0.08,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BUF,WAS,0.8,0.3,0.01,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13675,NA,"Conklin, Tyler",NA,3,32,0.1,3.8,NA,0,0,4.5,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIN,SEA,0.1,0.1,0,0.01,0,0,0,0,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13236,NA,"Everett, Gerald",NA,2.1,21,0.2,3.6,NA,0.05,0.03,3.3,0.03,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEA,@MIN,0.5,0.1,0.1,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14873,NA,"Okwuegbunam, Albert",NA,2.5,21,0.3,3.5,NA,0,0,3.2,0.1,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEN,NYJ,0.8,0.3,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13772,NA,"Schultz, Dalton",NA,3,27,0.1,3.4,NA,0.03,0,3.8,0.01,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DAL,PHI,0.3,0.03,0.04,0.03,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,12317,NA,"Uzomah, C.J.",NA,2.6,24,0.2,3.3,NA,0,0,3.1,0.02,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CIN,@PIT,0.4,0.1,0.05,0.02,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14239,NA,"Moreau, Foster",NA,1.1,13,0.3,3.3,NA,0,0,1.5,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LVR,MIA,0.5,0.3,0,0,0,0.04,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13680,NA,"Hurst, Hayden",NA,2.5,22,0.2,3.3,NA,0,0,3.8,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ATL,@NYG,0.7,0.1,0,0,0.03,0.01,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13679,NA,"Herndon, Chris",NA,1.8,21,0.2,3.3,NA,0,0,2.7,0.01,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIN,SEA,0.3,0.07,0.06,0.07,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13880,NA,"Arnold, Dan",NA,1.9,26,0.09,3.1,NA,0,0,2.8,0.04,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAR,@HOU,0.4,0.09,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13192,NA,"Njoku, David",NA,1.8,25,0.08,3,NA,0,0,3.1,0.01,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLE,CHI,0.6,0.04,0.04,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14861,NA,"Johnson, Juwan",NA,2,22,0.1,2.9,NA,0,0,3,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOS,@NEP,0.4,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,12206,NA,"Williams, Maxx",NA,1.9,26,0.07,2.9,NA,0,0,2.2,0.04,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARI,@JAC,0.2,0.07,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13753,NA,"Akins, Jordan",NA,2.2,24,0.06,2.8,NA,0,0,3.4,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOU,CAR,0.6,0.01,0.04,0,0,0.01,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13188,NA,"Howard, O.J.",NA,1.7,23,0.07,2.7,NA,0,0,2.7,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBB,@LAR,0.4,0.07,0,0.01,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,15541,NA,"Stoll, JackR",NA,2,22,0.1,2.7,NA,0,0,3.4,0.04,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PHI,@DAL,0.5,0.07,0.03,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13994,NA,"Brown, Pharaoh",NA,1.6,21,0.06,2.5,NA,0,0,2.5,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOU,CAR,0.5,0.01,0.06,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13246,NA,"Alie-Cox, Mo",NA,1.5,19,0.1,2.5,NA,0,0,2.1,0.01,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IND,@TEN,0.4,0.06,0.04,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,12110,NA,"Brate, Cameron",NA,1.4,15,0.1,2.1,NA,0,0,1.8,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBB,@LAR,0.3,0.1,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,11399,NA,"Griffin, Ryan",NA,2.1,18,0.06,2.1,NA,0,0,3,0.02,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYJ,@DEN,0.1,0.02,0.03,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14875,NA,"Bryant, Harrison",NA,1.6,18,0.05,1.9,NA,0,0,2.3,0.1,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLE,CHI,0.2,0.05,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14341,NA,"Parham, Donald",NA,0.6,10,0.1,1.9,NA,0,0,1.1,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAC,@KCC,0.3,0.02,0.06,0.07,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,8269,NA,"Lewis, Marcedes",NA,0.8,9,0.1,1.8,NA,0,0,0.9,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GBP,@SFO,0.2,0.08,0.07,0,0,0,0,0.09,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13763,NA,"Dissly, Will",NA,1.3,13,0.07,1.8,NA,0.01,0,1.5,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEA,@MIN,0.1,0,0.07,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,10312,NA,"Rudolph, Kyle",NA,1.7,16,0.03,1.8,NA,0,0,2.5,0.02,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYG,ATL,0.5,0.03,0,0,0,0,0,0.09,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,12378,NA,"Swaim, Geoff",NA,1.4,12,0.09,1.7,NA,0,0,2.1,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TEN,IND,0.5,0.05,0,0.04,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,12955,NA,"Manhertz, Chris",NA,0.8,9,0.1,1.7,NA,0,0,1.2,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JAC,ARI,0.08,0.01,0,0.1,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,11337,NA,"Fells, Darren",NA,0.8,9,0.1,1.6,NA,0,0,1.1,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DET,BAL,0.2,0.02,0.03,0.04,0,0.03,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13254,NA,"Shaheen, Adam",NA,0.9,9,0.1,1.6,NA,0,0,1.6,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIA,@LVR,0.3,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13940,NA,"Mundt, Johnny",NA,1.4,15,0.02,1.6,NA,0.03,0,2.3,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAR,TBB,0.4,0.02,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,12309,NA,"Pruitt, MyCole",NA,0.8,10,0.09,1.5,NA,0,0,1.1,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TEN,IND,0.2,0.07,0,0.03,0,0,0,0,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14146,NA,"Sample, Drew",NA,1.5,13,0.03,1.5,NA,0,0,1.9,0.03,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CIN,@PIT,0.2,0.03,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13988,NA,"Dwelley, Ross",NA,0.9,10,0.05,1.3,NA,0,0,1.2,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SFO,GBP,0.1,0.02,0.03,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,15335,NA,"Farrell, LukeR",NA,0.9,9,0.07,1.3,NA,0,0,1.8,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JAC,ARI,0.2,0,0,0.07,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13676,NA,"Smythe, Durham",NA,1.1,9,0.07,1.3,NA,0,0,1.5,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIA,@LVR,0.2,0.07,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,15331,NA,"Freiermuth, PatR",NA,1,11,0,1.1,NA,0,0,1.2,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIT,CIN,0.04,0,0,0,0,0,0,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,12212,NA,"Kroft, Tyler",NA,1,9,0.03,1.1,NA,0,0,1.8,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYJ,@DEN,0.04,0.03,0,0,0,0,0,0,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14984,NA,"Woerner, Charlie",NA,0.8,9,0,0.9,NA,0,0,1.3,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SFO,GBP,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13678,NA,"Thomas, Ian",NA,1,8,0.01,0.9,NA,0,0,1.6,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAR,@HOU,0.1,0.01,0,0,0,0,0,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13391,NA,"Hollister, Jacob",NA,0.7,5,0.05,0.8,NA,0,0,1.3,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JAC,ARI,0.3,0,0.05,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13396,NA,"Daniels, Darrell",NA,0.6,7,0.02,0.8,NA,0,0,0.9,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARI,@JAC,0.1,0,0,0.02,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14752,NA,"Horsted, Jesper",NA,0.8,8,0.02,0.8,NA,0,0,1.1,0.1,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,@CLE,0.1,0,0.02,0,0,0,0,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,12213,NA,"Bell, Blake",NA,0.7,7,0,0.7,NA,0,0,0.8,0.02,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KCC,LAC,0.05,0,0,0,0,0,0,0,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14142,NA,"Smith, Kaden",NA,0.8,5,0,0.5,NA,0,0,1,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYG,ATL,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14319,NA,"Beck, Andrew",NA,0.3,3,0.02,0.5,NA,0.07,0,0.4,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEN,NYJ,0.1,0.02,0,0,0,0,0,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14294,NA,"Sweeney, Tommy",NA,0.3,4,0.02,0.5,NA,0,0,0.4,0.02,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BUF,WAS,0.1,0.02,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,12211,NA,"James, Jesse",NA,0.3,3,0.03,0.4,NA,0,0,0.5,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,@CLE,0.2,0.03,0,0,0,0,0,1,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13315,NA,"Saubert, Eric",NA,0.6,4,0,0.4,NA,0,0,1,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEN,NYJ,0.05,0,0,0,0,0,0,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,12859,NA,"Anderson, Stephen",NA,0.5,4,0,0.4,NA,0,0,0.7,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAC,@KCC,0.09,0,0,0,0,0,0,0,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,12207,NA,"O'Leary, Nick",NA,0.5,4,0,0.4,NA,0,0,0.6,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LVR,MIA,0.1,0,0,0,0,0,0,0,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,10398,NA,"Smith, Lee",NA,0.2,2,0.03,0.4,NA,0,0,0.4,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ATL,@NYG,0.1,0.03,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,12585,NA,"Brown, Daniel",NA,0.2,3,0.01,0.3,NA,0.02,0,0.3,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYJ,@DEN,0.04,0,0,0.01,0,0,0,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14936,NA,"Asiasi, Devin",NA,0.2,3,0.01,0.3,NA,0,0,0.5,0.03,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEP,NOS,0.09,0,0,0.01,0,0,0,0,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14209,NA,"Oliver, Josh",NA,0.3,3,0,0.3,NA,0,0,0.4,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAL,@DET,0.2,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13369,NA,"Carter, Cethan",NA,0.3,3,0,0.3,NA,0,0,0.3,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIA,@LVR,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,15419,NA,"Granson, KylenR",NA,0.2,3,0,0.2,NA,0,0,0.6,0.03,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IND,@TEN,0.1,0,0,0,0,0,0,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14876,NA,"Deguara, Josiah",NA,0.2,2,0,0.2,NA,0,0,0.4,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GBP,@SFO,0.06,0,0,0,0,0,0,0,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,11448,NA,"Harris, Demetrius",NA,0.1,1,0,0.1,NA,0,0,0.9,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARI,@JAC,0.2,0,0,0,0,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,15070,NA,"Fortson, JodyR",NA,0.1,1,0,0.1,NA,0,0,0.1,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KCC,LAC,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,15344,NA,"Bates, JohnR",NA,0.1,1,0,0.1,NA,0,0,0.3,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,@BUF,0.06,0,0,0,0,0,0,0,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,15214,NA,"Dafney, Dominique",NA,0.01,0,0.01,0.1,NA,0,0,0.2,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GBP,@SFO,0.04,0,0.01,0,0,0,0,0.09,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,15330,NA,"Jordan, BrevinR",NA,0.08,1,0,0.1,NA,0,0,0.7,0,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOU,CAR,0.3,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NumberFire,11244,travis-kelce-1,Travis Kelce,KC,7.48,101.58,0.74,14.54,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.31,22.77,LAC,#16,32,1,18.28,8500,2.15,25.06,18.28,31,0.59
NumberFire,12263,darren-waller,Darren Waller,LV,6.84,81.4,0.5,11.4,0.42,2.19,0.02,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.28,18.52,MIA,#20,62,2,14.8,7400,2,18.28,14.8,29,0.51
NumberFire,13299,george-kittle,George Kittle,SF,5.35,71.62,0.45,10.18,0.43,2.22,0.02,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49,16.87,GB,#23,72,3,12.84,6000,2.14,15.54,12.84,24,0.54
NumberFire,13671,mark-andrews,Mark Andrews,BAL,4.08,52.4,0.54,8.38,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32,14.44,DET,#32,95,4,10.44,6000,1.74,12.53,10.44,19,0.55
NumberFire,14138,t-j-hockenson,T.J. Hockenson,DET,5.15,53.53,0.37,7.53,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77,13.29,BAL,#26,103,5,10.13,6300,1.61,12.72,10.13,24,0.42
NumberFire,15329,kyle-pitts,Kyle Pitts,ATL,5.08,52.52,0.38,7.51,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76,13.26,NYG,#30,105,6,10.05,6200,1.62,12.61,10.05,19,0.53
NumberFire,9902,rob-gronkowski,Rob Gronkowski,TB,3.16,42.01,0.49,7.09,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,12.7,LA,#7,109,7,8.68,6500,1.34,10.29,8.68,25,0.35
NumberFire,14137,noah-fant,Noah Fant,DEN,4.51,49.47,0.3,6.71,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,12.18,NYJ,#10,119,8,8.98,6100,1.47,11.26,8.98,17,0.53
NumberFire,13674,dallas-goedert,Dallas Goedert,PHI,3.43,43.43,0.34,6.36,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,11.71,DAL,#19,128,9,8.08,5500,1.47,9.81,8.08,19,0.43
NumberFire,12678,tyler-higbee,Tyler Higbee,LA,2.94,38.88,0.32,5.78,0,0,0,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,10.92,TB,#8,145,10,7.28,5500,1.32,8.76,7.28,16,0.46
NumberFire,11647,logan-thomas,Logan Thomas,WSH,4.11,39.07,0.25,5.72,0.4,2.08,0.02,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.84,BUF,#2,147,11,7.79,5700,1.37,9.86,7.79,17,0.46
